fips,0-4,5-17,18-49,50-64,65+
36001,14928,42505,142150,59659,56132
36003,2396,6948,19410,8994,9279
36005,95128,252235,615851,258334,197702
36007,9700,28453,81982,38230,39373
36009,4235,12601,27874,16267,15502
36011,3656,11073,28428,16798,15509
36013,6686,19434,47128,26606,26475
36015,4336,13196,31567,17210,16496
36017,2408,7259,16380,10519,10119
36019,3545,10835,33249,16885,14447
36021,2400,7574,21172,14531,15568
36023,2183,6504,21086,8859,7769
36025,1807,5421,15654,10227,11442
36027,13613,41729,120244,66195,55363
36029,50387,142166,384583,194232,178676
36031,1399,4478,12907,8768,9525
36033,2291,7265,18514,10094,8902
36035,2460,8175,19612,11794,10746
36037,3002,8840,21890,12842,11369
36039,2030,5744,17632,10999,11149
36041,159,507,1384,1381,1671
36043,2912,9424,21429,13222,12945
36045,8543,19298,52288,19003,16998
36047,175887,419150,1204333,450866,396070
36049,1582,4568,9458,5723,5287
36051,2714,8367,25248,13269,11990
36053,3115,9436,26741,14947,13333
36055,39828,115158,310835,150495,137752
36057,3049,8374,18712,9950,9376
36059,74107,226032,539037,295674,253288
36061,69934,159585,818044,290885,289340
36063,10743,31493,79673,46819,42613
36065,12713,36829,88731,46836,44536
36067,25989,73606,191176,95059,85781
36069,5215,16687,41596,24716,24191
36071,27143,76597,163699,78456,57945
36073,1852,5739,15086,9467,7542
36075,6194,18226,47025,25925,20575
36077,2401,6708,26068,11861,12700
36079,4521,14659,37305,23182,18321
36081,130458,330477,993797,475612,399780
36083,7895,22947,67815,33034,28650
36085,26826,80517,199418,103070,82903
36087,28957,70776,126154,60214,52835
36089,5287,16401,44635,21659,19814
36091,11066,34841,92795,52426,45947
36093,9253,25191,65632,31436,28091
36095,1283,3962,11159,6591,6984
36097,845,2529,6133,4247,3995
36099,1819,4960,12362,7102,6882
36101,5080,15020,33855,20184,18895
36103,81002,238322,599848,339975,266533
36105,4656,12291,30207,16935,15058
36107,2479,7362,17155,10907,10203
36109,3712,11276,55106,16291,16494
36111,7926,23710,72335,40331,37807
36113,2769,8837,23384,15116,15454
36115,2771,8532,22852,14010,12718
36117,4957,14374,32607,20800,18390
36119,53282,161457,395845,209676,176628
36121,1890,5587,15731,8836,7936
36123,1557,4069,8565,5054,5392
